y	x	group	clickSelects
48.82009	2.34015	3	2009-04-11:15:51:05
48.82012	2.34013	3	2009-04-11:15:51:05
48.82016	2.34011	3	2009-04-11:15:51:05
48.82016	2.34009	3	2009-04-11:15:51:05
48.82019	2.34007	3	2009-04-11:15:51:05
48.82023	2.34005	3	2009-04-11:15:51:05
48.82024	2.34003	3	2009-04-11:15:51:05
48.82026	2.34003	3	2009-04-11:15:51:05
48.82029	2.34	3	2009-04-11:15:51:05
48.82031	2.33999	3	2009-04-11:15:51:05
48.82034	2.33998	3	2009-04-11:15:51:05
48.82036	2.33997	3	2009-04-11:15:51:05
48.82037	2.33993	3	2009-04-11:15:51:05
48.82038	2.33995	3	2009-04-11:15:51:05
48.82073	2.33981	3	2009-04-11:15:51:05
48.85656	2.35749	4	2009-04-13:11:59:58
48.85625	2.35819	4	2009-04-13:11:59:58
48.85612	2.3588	4	2009-04-13:11:59:58
48.85594	2.35942	4	2009-04-13:11:59:58
48.85587	2.36003	4	2009-04-13:11:59:58
48.85541	2.36008	4	2009-04-13:11:59:58
48.8554	2.3598	4	2009-04-13:11:59:58
48.85543	2.36052	4	2009-04-13:11:59:58
48.85532	2.36119	4	2009-04-13:11:59:58
48.85517	2.36182	4	2009-04-13:11:59:58
48.85488	2.36245	4	2009-04-13:11:59:58
48.85467	2.36304	4	2009-04-13:11:59:58
48.8545	2.36369	4	2009-04-13:11:59:58
48.85426	2.36426	4	2009-04-13:11:59:58
48.85412	2.36462	4	2009-04-13:11:59:58
48.85419	2.36485	4	2009-04-13:11:59:58
48.85456	2.36498	4	2009-04-13:11:59:58
48.8551	2.36523	4	2009-04-13:11:59:58
48.85535	2.36538	4	2009-04-13:11:59:58
48.85548	2.36537	4	2009-04-13:11:59:58
48.85575	2.36561	4	2009-04-13:11:59:58
48.85615	2.36586	4	2009-04-13:11:59:58
48.85606	2.36654	4	2009-04-13:11:59:58
48.85603	2.36729	4	2009-04-13:11:59:58
48.85593	2.36795	4	2009-04-13:11:59:58
48.85581	2.36855	4	2009-04-13:11:59:58
48.85569	2.3686	4	2009-04-13:11:59:58
48.85576	2.36856	4	2009-04-13:11:59:58
48.85619	2.36829	4	2009-04-13:11:59:58
48.85665	2.3681	4	2009-04-13:11:59:58
48.85705	2.36818	4	2009-04-13:11:59:58
48.8575	2.36815	4	2009-04-13:11:59:58
48.85796	2.36801	4	2009-04-13:11:59:58
48.85847	2.36785	4	2009-04-13:11:59:58
48.85891	2.36763	4	2009-04-13:11:59:58
48.85924	2.36734	4	2009-04-13:11:59:58
48.8597	2.36726	4	2009-04-13:11:59:58
48.86018	2.36721	4	2009-04-13:11:59:58
48.86026	2.3673	4	2009-04-13:11:59:58
48.86012	2.36761	4	2009-04-13:11:59:58
48.86025	2.36772	4	2009-04-13:11:59:58
48.86039	2.36722	4	2009-04-13:11:59:58
48.86083	2.36701	4	2009-04-13:11:59:58
48.86128	2.36684	4	2009-04-13:11:59:58
48.86174	2.36672	4	2009-04-13:11:59:58
48.86219	2.36656	4	2009-04-13:11:59:58
48.86253	2.367	4	2009-04-13:11:59:58
48.86271	2.36758	4	2009-04-13:11:59:58
48.86304	2.36837	4	2009-04-13:11:59:58
48.86329	2.36897	4	2009-04-13:11:59:58
48.86353	2.36959	4	2009-04-13:11:59:58
48.86379	2.37012	4	2009-04-13:11:59:58
48.86401	2.37073	4	2009-04-13:11:59:58
48.8644	2.37089	4	2009-04-13:11:59:58
48.86485	2.37061	4	2009-04-13:11:59:58
48.86528	2.37019	4	2009-04-13:11:59:58
48.86571	2.36989	4	2009-04-13:11:59:58
48.86612	2.36952	4	2009-04-13:11:59:58
48.8666	2.36918	4	2009-04-13:11:59:58
48.86705	2.36882	4	2009-04-13:11:59:58
48.86742	2.36853	4	2009-04-13:11:59:58
48.86786	2.36825	4	2009-04-13:11:59:58
48.86831	2.36801	4	2009-04-13:11:59:58
48.86872	2.36765	4	2009-04-13:11:59:58
48.86895	2.36753	4	2009-04-13:11:59:58
48.86917	2.3674	4	2009-04-13:11:59:58
48.86936	2.36724	4	2009-04-13:11:59:58
48.86974	2.36696	4	2009-04-13:11:59:58
48.87009	2.36658	4	2009-04-13:11:59:58
48.87049	2.36628	4	2009-04-13:11:59:58
48.8709	2.36597	4	2009-04-13:11:59:58
48.87129	2.36558	4	2009-04-13:11:59:58
48.87168	2.36533	4	2009-04-13:11:59:58
48.87202	2.36503	4	2009-04-13:11:59:58
48.87241	2.36475	4	2009-04-13:11:59:58
48.87281	2.36444	4	2009-04-13:11:59:58
48.87321	2.36411	4	2009-04-13:11:59:58
48.87357	2.36378	4	2009-04-13:11:59:58
48.87394	2.36356	4	2009-04-13:11:59:58
48.8743	2.36328	4	2009-04-13:11:59:58
48.87475	2.36345	4	2009-04-13:11:59:58
48.87509	2.3639	4	2009-04-13:11:59:58
48.87548	2.36422	4	2009-04-13:11:59:58
48.87591	2.36445	4	2009-04-13:11:59:58
48.87628	2.3647	4	2009-04-13:11:59:58
48.87667	2.36501	4	2009-04-13:11:59:58
48.87704	2.36535	4	2009-04-13:11:59:58
48.87741	2.36569	4	2009-04-13:11:59:58
48.87774	2.36611	4	2009-04-13:11:59:58
48.87811	2.36645	4	2009-04-13:11:59:58
48.8785	2.36672	4	2009-04-13:11:59:58
48.87893	2.36697	4	2009-04-13:11:59:58
48.87927	2.36733	4	2009-04-13:11:59:58
48.87948	2.36795	4	2009-04-13:11:59:58
48.87986	2.36807	4	2009-04-13:11:59:58
48.8802	2.36848	4	2009-04-13:11:59:58
48.88058	2.36863	4	2009-04-13:11:59:58
48.88096	2.36896	4	2009-04-13:11:59:58
48.8813	2.36943	4	2009-04-13:11:59:58
48.88144	2.36996	4	2009-04-13:11:59:58
48.88185	2.37007	4	2009-04-13:11:59:58
48.8822	2.37046	4	2009-04-13:11:59:58
48.88241	2.37041	4	2009-04-13:11:59:58
48.88221	2.37071	4	2009-04-13:11:59:58
48.8822	2.37133	4	2009-04-13:11:59:58
48.88191	2.37182	4	2009-04-13:11:59:58
48.88177	2.37234	4	2009-04-13:11:59:58
48.88164	2.37295	4	2009-04-13:11:59:58
48.88132	2.37323	4	2009-04-13:11:59:58
48.88146	2.37278	4	2009-04-13:11:59:58
48.88162	2.37222	4	2009-04-13:11:59:58
48.8819	2.37158	4	2009-04-13:11:59:58
48.88214	2.37105	4	2009-04-13:11:59:58
48.88237	2.37054	4	2009-04-13:11:59:58
48.88239	2.37	4	2009-04-13:11:59:58
48.88233	2.36933	4	2009-04-13:11:59:58
48.88202	2.3689	4	2009-04-13:11:59:58
48.88167	2.36858	4	2009-04-13:11:59:58
48.88129	2.36825	4	2009-04-13:11:59:58
48.88092	2.36781	4	2009-04-13:11:59:58
48.88049	2.36759	4	2009-04-13:11:59:58
48.88009	2.36722	4	2009-04-13:11:59:58
48.87979	2.36762	4	2009-04-13:11:59:58
48.88	2.36808	4	2009-04-13:11:59:58
48.88038	2.36836	4	2009-04-13:11:59:58
48.8804	2.36829	4	2009-04-13:11:59:58
48.88011	2.36803	4	2009-04-13:11:59:58
48.8798	2.36763	4	2009-04-13:11:59:58
48.87948	2.36736	4	2009-04-13:11:59:58
48.87907	2.36711	4	2009-04-13:11:59:58
48.87875	2.36675	4	2009-04-13:11:59:58
48.87834	2.36659	4	2009-04-13:11:59:58
48.87792	2.36632	4	2009-04-13:11:59:58
48.8775	2.36594	4	2009-04-13:11:59:58
48.87712	2.36552	4	2009-04-13:11:59:58
48.87668	2.3652	4	2009-04-13:11:59:58
48.8763	2.36486	4	2009-04-13:11:59:58
48.87595	2.36449	4	2009-04-13:11:59:58
48.87554	2.3642	4	2009-04-13:11:59:58
48.87521	2.36377	4	2009-04-13:11:59:58
48.87491	2.36335	4	2009-04-13:11:59:58
48.87448	2.3633	4	2009-04-13:11:59:58
48.87407	2.36334	4	2009-04-13:11:59:58
48.87388	2.36311	4	2009-04-13:11:59:58
48.8742	2.36288	4	2009-04-13:11:59:58
48.87449	2.36283	4	2009-04-13:11:59:58
48.8745	2.36281	4	2009-04-13:11:59:58
48.8745	2.36279	4	2009-04-13:11:59:58
48.87451	2.36277	4	2009-04-13:11:59:58
48.87453	2.36275	4	2009-04-13:11:59:58
48.87456	2.36275	4	2009-04-13:11:59:58
48.87458	2.36273	4	2009-04-13:11:59:58
48.8746	2.36271	4	2009-04-13:11:59:58
48.87462	2.3627	4	2009-04-13:11:59:58
48.87464	2.36269	4	2009-04-13:11:59:58
48.87466	2.36268	4	2009-04-13:11:59:58
48.87469	2.36267	4	2009-04-13:11:59:58
48.87471	2.36266	4	2009-04-13:11:59:58
48.87473	2.36265	4	2009-04-13:11:59:58
48.87475	2.36265	4	2009-04-13:11:59:58
48.87477	2.36264	4	2009-04-13:11:59:58
48.87479	2.36263	4	2009-04-13:11:59:58
48.87481	2.36263	4	2009-04-13:11:59:58
48.87483	2.36262	4	2009-04-13:11:59:58
48.87485	2.36261	4	2009-04-13:11:59:58
48.87487	2.36261	4	2009-04-13:11:59:58
48.87487	2.36259	4	2009-04-13:11:59:58
48.87485	2.36255	4	2009-04-13:11:59:58
48.84662	2.3549	5	2009-04-13:16:39:34
48.8462	2.35512	5	2009-04-13:16:39:34
48.84595	2.35517	5	2009-04-13:16:39:34
48.84574	2.35501	5	2009-04-13:16:39:34
48.84551	2.35497	5	2009-04-13:16:39:34
48.84527	2.35489	5	2009-04-13:16:39:34
48.84507	2.35477	5	2009-04-13:16:39:34
48.84487	2.35475	5	2009-04-13:16:39:34
48.84464	2.35476	5	2009-04-13:16:39:34
48.84443	2.35481	5	2009-04-13:16:39:34
48.84421	2.35486	5	2009-04-13:16:39:34
48.84403	2.35495	5	2009-04-13:16:39:34
48.84389	2.35478	5	2009-04-13:16:39:34
48.84385	2.35448	5	2009-04-13:16:39:34
48.84375	2.35409	5	2009-04-13:16:39:34
48.84383	2.35367	5	2009-04-13:16:39:34
48.84389	2.3533	5	2009-04-13:16:39:34
48.84386	2.35294	5	2009-04-13:16:39:34
48.84401	2.35265	5	2009-04-13:16:39:34
48.84415	2.35238	5	2009-04-13:16:39:34
48.84398	2.35222	5	2009-04-13:16:39:34
48.84367	2.35218	5	2009-04-13:16:39:34
48.84335	2.35219	5	2009-04-13:16:39:34
48.84311	2.35213	5	2009-04-13:16:39:34
48.84287	2.35207	5	2009-04-13:16:39:34
48.8426	2.35201	5	2009-04-13:16:39:34
48.84235	2.35198	5	2009-04-13:16:39:34
48.8421	2.35195	5	2009-04-13:16:39:34
48.84187	2.35198	5	2009-04-13:16:39:34
48.84166	2.35206	5	2009-04-13:16:39:34
48.84143	2.352	5	2009-04-13:16:39:34
48.84119	2.35197	5	2009-04-13:16:39:34
48.84093	2.35196	5	2009-04-13:16:39:34
48.84071	2.3518	5	2009-04-13:16:39:34
48.84056	2.3516	5	2009-04-13:16:39:34
48.84028	2.35154	5	2009-04-13:16:39:34
48.83994	2.3514	5	2009-04-13:16:39:34
48.83968	2.35122	5	2009-04-13:16:39:34
48.83936	2.35111	5	2009-04-13:16:39:34
48.83908	2.35101	5	2009-04-13:16:39:34
48.83883	2.35086	5	2009-04-13:16:39:34
48.83864	2.35081	5	2009-04-13:16:39:34
48.83844	2.35086	5	2009-04-13:16:39:34
48.83827	2.35096	5	2009-04-13:16:39:34
48.83806	2.35113	5	2009-04-13:16:39:34
48.83782	2.35129	5	2009-04-13:16:39:34
48.83756	2.35143	5	2009-04-13:16:39:34
48.8373	2.35162	5	2009-04-13:16:39:34
48.8371	2.35178	5	2009-04-13:16:39:34
48.83688	2.35186	5	2009-04-13:16:39:34
48.83668	2.35197	5	2009-04-13:16:39:34
48.83645	2.35212	5	2009-04-13:16:39:34
48.83623	2.35227	5	2009-04-13:16:39:34
48.83602	2.3524	5	2009-04-13:16:39:34
48.83581	2.35252	5	2009-04-13:16:39:34
48.83557	2.35265	5	2009-04-13:16:39:34
48.83537	2.35281	5	2009-04-13:16:39:34
48.83518	2.35294	5	2009-04-13:16:39:34
48.83505	2.35313	5	2009-04-13:16:39:34
48.83483	2.35328	5	2009-04-13:16:39:34
48.8346	2.35345	5	2009-04-13:16:39:34
48.83438	2.3535	5	2009-04-13:16:39:34
48.83419	2.35369	5	2009-04-13:16:39:34
48.83396	2.35386	5	2009-04-13:16:39:34
48.83375	2.35397	5	2009-04-13:16:39:34
48.83356	2.35415	5	2009-04-13:16:39:34
48.83335	2.35432	5	2009-04-13:16:39:34
48.83315	2.35452	5	2009-04-13:16:39:34
48.83293	2.3547	5	2009-04-13:16:39:34
48.83271	2.35477	5	2009-04-13:16:39:34
48.83255	2.35501	5	2009-04-13:16:39:34
48.83233	2.35523	5	2009-04-13:16:39:34
48.83211	2.35531	5	2009-04-13:16:39:34
48.83186	2.35532	5	2009-04-13:16:39:34
48.83166	2.35512	5	2009-04-13:16:39:34
48.83143	2.35497	5	2009-04-13:16:39:34
48.83123	2.35477	5	2009-04-13:16:39:34
48.83109	2.35448	5	2009-04-13:16:39:34
48.83098	2.35418	5	2009-04-13:16:39:34
48.83086	2.35388	5	2009-04-13:16:39:34
48.83082	2.35349	5	2009-04-13:16:39:34
48.83073	2.35313	5	2009-04-13:16:39:34
48.83058	2.35288	5	2009-04-13:16:39:34
48.83036	2.35279	5	2009-04-13:16:39:34
48.83017	2.35289	5	2009-04-13:16:39:34
48.82995	2.35285	5	2009-04-13:16:39:34
48.82966	2.35283	5	2009-04-13:16:39:34
48.82942	2.35285	5	2009-04-13:16:39:34
48.82918	2.35286	5	2009-04-13:16:39:34
48.82898	2.35279	5	2009-04-13:16:39:34
48.82877	2.3528	5	2009-04-13:16:39:34
48.82854	2.35288	5	2009-04-13:16:39:34
48.82836	2.35306	5	2009-04-13:16:39:34
48.82818	2.35287	5	2009-04-13:16:39:34
48.82797	2.35275	5	2009-04-13:16:39:34
48.82778	2.35253	5	2009-04-13:16:39:34
48.82759	2.35241	5	2009-04-13:16:39:34
48.8274	2.35223	5	2009-04-13:16:39:34
48.82715	2.35198	5	2009-04-13:16:39:34
48.82693	2.35167	5	2009-04-13:16:39:34
48.82662	2.35099	5	2009-04-13:16:39:34
48.8264	2.35081	5	2009-04-13:16:39:34
48.82619	2.35068	5	2009-04-13:16:39:34
48.82596	2.35063	5	2009-04-13:16:39:34
48.82583	2.35035	5	2009-04-13:16:39:34
48.82563	2.35011	5	2009-04-13:16:39:34
48.8254	2.34967	5	2009-04-13:16:39:34
48.82521	2.34966	5	2009-04-13:16:39:34
48.82494	2.34967	5	2009-04-13:16:39:34
48.8248	2.34942	5	2009-04-13:16:39:34
48.82466	2.34911	5	2009-04-13:16:39:34
48.82431	2.34881	5	2009-04-13:16:39:34
48.82416	2.34863	5	2009-04-13:16:39:34
48.82403	2.34832	5	2009-04-13:16:39:34
48.82384	2.34811	5	2009-04-13:16:39:34
48.82352	2.34797	5	2009-04-13:16:39:34
48.82333	2.34784	5	2009-04-13:16:39:34
48.82315	2.34771	5	2009-04-13:16:39:34
48.82291	2.34751	5	2009-04-13:16:39:34
48.82273	2.34739	5	2009-04-13:16:39:34
48.82257	2.34713	5	2009-04-13:16:39:34
48.8225	2.34681	5	2009-04-13:16:39:34
48.82233	2.34658	5	2009-04-13:16:39:34
48.82206	2.34645	5	2009-04-13:16:39:34
48.82194	2.34616	5	2009-04-13:16:39:34
48.8219	2.34587	5	2009-04-13:16:39:34
48.82186	2.34555	5	2009-04-13:16:39:34
48.82182	2.34542	5	2009-04-13:16:39:34
48.82176	2.3453	5	2009-04-13:16:39:34
48.82166	2.34527	5	2009-04-13:16:39:34
48.82156	2.34521	5	2009-04-13:16:39:34
48.82153	2.34505	5	2009-04-13:16:39:34
48.82136	2.3448	5	2009-04-13:16:39:34
48.82138	2.34455	5	2009-04-13:16:39:34
48.82138	2.34427	5	2009-04-13:16:39:34
48.82131	2.34387	5	2009-04-13:16:39:34
48.82131	2.3436	5	2009-04-13:16:39:34
48.82118	2.34337	5	2009-04-13:16:39:34
48.8211	2.34316	5	2009-04-13:16:39:34
48.82098	2.3429	5	2009-04-13:16:39:34
48.82078	2.3429	5	2009-04-13:16:39:34
48.82066	2.3428	5	2009-04-13:16:39:34
48.82042	2.3428	5	2009-04-13:16:39:34
48.8202	2.34283	5	2009-04-13:16:39:34
48.82	2.34279	5	2009-04-13:16:39:34
48.81979	2.34286	5	2009-04-13:16:39:34
48.81971	2.34259	5	2009-04-13:16:39:34
48.81975	2.34228	5	2009-04-13:16:39:34
48.81981	2.34196	5	2009-04-13:16:39:34
48.81994	2.3417	5	2009-04-13:16:39:34
48.81978	2.34146	5	2009-04-13:16:39:34
48.81976	2.34113	5	2009-04-13:16:39:34
48.81984	2.34083	5	2009-04-13:16:39:34
48.81981	2.3405	5	2009-04-13:16:39:34
48.81982	2.34046	5	2009-04-13:16:39:34
48.81982	2.34042	5	2009-04-13:16:39:34
48.81983	2.34038	5	2009-04-13:16:39:34
48.81984	2.34033	5	2009-04-13:16:39:34
48.81985	2.3403	5	2009-04-13:16:39:34
48.81986	2.34026	5	2009-04-13:16:39:34
48.81987	2.34023	5	2009-04-13:16:39:34
48.81988	2.34019	5	2009-04-13:16:39:34
48.81991	2.34014	5	2009-04-13:16:39:34
48.81993	2.3401	5	2009-04-13:16:39:34
48.81994	2.34007	5	2009-04-13:16:39:34
48.81999	2.34002	5	2009-04-13:16:39:34
48.82001	2.33998	5	2009-04-13:16:39:34
48.82005	2.33993	5	2009-04-13:16:39:34
48.82008	2.33989	5	2009-04-13:16:39:34
48.8201	2.33986	5	2009-04-13:16:39:34
48.82011	2.33982	5	2009-04-13:16:39:34
48.82013	2.3398	5	2009-04-13:16:39:34
48.82016	2.33979	5	2009-04-13:16:39:34
48.8202	2.33978	5	2009-04-13:16:39:34
48.82023	2.33975	5	2009-04-13:16:39:34
48.82025	2.33974	5	2009-04-13:16:39:34
48.82025	2.33974	5	2009-04-13:16:39:34
48.82161	2.33332	6	2009-04-21:06:54:34
48.82191	2.33166	6	2009-04-21:06:54:34
48.82225	2.3304	6	2009-04-21:06:54:34
48.82255	2.32897	6	2009-04-21:06:54:34
48.82288	2.3274	6	2009-04-21:06:54:34
48.82318	2.32622	6	2009-04-21:06:54:34
48.82391	2.32576	6	2009-04-21:06:54:34
48.82493	2.32586	6	2009-04-21:06:54:34
48.8258	2.32608	6	2009-04-21:06:54:34
48.8268	2.32645	6	2009-04-21:06:54:34
48.82774	2.32666	6	2009-04-21:06:54:34
48.8286	2.32655	6	2009-04-21:06:54:34
48.82954	2.32609	6	2009-04-21:06:54:34
48.8307	2.3255	6	2009-04-21:06:54:34
48.83181	2.32509	6	2009-04-21:06:54:34
48.83278	2.3249	6	2009-04-21:06:54:34
48.8337	2.3244	6	2009-04-21:06:54:34
48.83471	2.32391	6	2009-04-21:06:54:34
48.83567	2.32343	6	2009-04-21:06:54:34
48.83655	2.32309	6	2009-04-21:06:54:34
48.83731	2.3228	6	2009-04-21:06:54:34
48.8382	2.32247	6	2009-04-21:06:54:34
48.83906	2.32182	6	2009-04-21:06:54:34
48.83997	2.32134	6	2009-04-21:06:54:34
48.84094	2.32101	6	2009-04-21:06:54:34
48.84031	2.32161	6	2009-04-21:06:54:34
48.83925	2.32203	6	2009-04-21:06:54:34
48.83846	2.3224	6	2009-04-21:06:54:34
48.83765	2.32279	6	2009-04-21:06:54:34
48.83622	2.32351	6	2009-04-21:06:54:34
48.83497	2.32392	6	2009-04-21:06:54:34
48.83361	2.32437	6	2009-04-21:06:54:34
48.83248	2.32492	6	2009-04-21:06:54:34
48.83199	2.32527	6	2009-04-21:06:54:34
48.83131	2.32532	6	2009-04-21:06:54:34
48.82961	2.32607	6	2009-04-21:06:54:34
48.82873	2.32653	6	2009-04-21:06:54:34
48.82794	2.32691	6	2009-04-21:06:54:34
48.82735	2.32571	6	2009-04-21:06:54:34
48.8268	2.3249	6	2009-04-21:06:54:34
48.8261	2.32261	6	2009-04-21:06:54:34
48.82557	2.32153	6	2009-04-21:06:54:34
48.825	2.32023	6	2009-04-21:06:54:34
48.82454	2.31919	6	2009-04-21:06:54:34
48.82406	2.31806	6	2009-04-21:06:54:34
48.82358	2.3169	6	2009-04-21:06:54:34
48.82311	2.31583	6	2009-04-21:06:54:34
48.82263	2.31462	6	2009-04-21:06:54:34
48.822	2.3137	6	2009-04-21:06:54:34
48.8215	2.31274	6	2009-04-21:06:54:34
48.82081	2.31208	6	2009-04-21:06:54:34
48.82008	2.3112	6	2009-04-21:06:54:34
48.81945	2.31039	6	2009-04-21:06:54:34
48.81884	2.30953	6	2009-04-21:06:54:34
48.81826	2.30879	6	2009-04-21:06:54:34
48.81757	2.30797	6	2009-04-21:06:54:34
48.81696	2.30694	6	2009-04-21:06:54:34
48.81624	2.30594	6	2009-04-21:06:54:34
48.81564	2.30517	6	2009-04-21:06:54:34
48.81509	2.30418	6	2009-04-21:06:54:34
48.81443	2.30323	6	2009-04-21:06:54:34
48.81368	2.30249	6	2009-04-21:06:54:34
48.81309	2.30173	6	2009-04-21:06:54:34
48.81235	2.301	6	2009-04-21:06:54:34
48.81187	2.3009	6	2009-04-21:06:54:34
48.8115	2.30041	6	2009-04-21:06:54:34
48.81086	2.29972	6	2009-04-21:06:54:34
48.81022	2.29893	6	2009-04-21:06:54:34
48.80956	2.29828	6	2009-04-21:06:54:34
48.80903	2.2973	6	2009-04-21:06:54:34
48.8085	2.29642	6	2009-04-21:06:54:34
48.808	2.29546	6	2009-04-21:06:54:34
48.80746	2.29455	6	2009-04-21:06:54:34
48.80699	2.29358	6	2009-04-21:06:54:34
48.80645	2.29265	6	2009-04-21:06:54:34
48.80591	2.29174	6	2009-04-21:06:54:34
48.8054	2.29079	6	2009-04-21:06:54:34
48.80476	2.28992	6	2009-04-21:06:54:34
48.80422	2.28903	6	2009-04-21:06:54:34
48.8037	2.28819	6	2009-04-21:06:54:34
48.80311	2.28729	6	2009-04-21:06:54:34
48.80254	2.28643	6	2009-04-21:06:54:34
48.80201	2.28551	6	2009-04-21:06:54:34
48.80144	2.28461	6	2009-04-21:06:54:34
48.80103	2.28366	6	2009-04-21:06:54:34
48.8004	2.28292	6	2009-04-21:06:54:34
48.79988	2.28194	6	2009-04-21:06:54:34
48.79934	2.28102	6	2009-04-21:06:54:34
48.79879	2.28007	6	2009-04-21:06:54:34
48.79826	2.2791	6	2009-04-21:06:54:34
48.79773	2.27822	6	2009-04-21:06:54:34
48.79711	2.27733	6	2009-04-21:06:54:34
48.79658	2.27639	6	2009-04-21:06:54:34
48.79601	2.27543	6	2009-04-21:06:54:34
48.79551	2.27441	6	2009-04-21:06:54:34
48.79497	2.27346	6	2009-04-21:06:54:34
48.79448	2.27253	6	2009-04-21:06:54:34
48.79381	2.2715	6	2009-04-21:06:54:34
48.79327	2.27049	6	2009-04-21:06:54:34
48.79275	2.26932	6	2009-04-21:06:54:34
48.79226	2.26818	6	2009-04-21:06:54:34
48.79186	2.26707	6	2009-04-21:06:54:34
48.7914	2.26596	6	2009-04-21:06:54:34
48.79098	2.26496	6	2009-04-21:06:54:34
48.79057	2.26394	6	2009-04-21:06:54:34
48.79016	2.26284	6	2009-04-21:06:54:34
48.78963	2.26163	6	2009-04-21:06:54:34
48.78921	2.26059	6	2009-04-21:06:54:34
48.78875	2.25946	6	2009-04-21:06:54:34
48.78836	2.25841	6	2009-04-21:06:54:34
48.78789	2.25739	6	2009-04-21:06:54:34
48.78748	2.25637	6	2009-04-21:06:54:34
48.78705	2.25533	6	2009-04-21:06:54:34
48.78661	2.25416	6	2009-04-21:06:54:34
48.78621	2.25315	6	2009-04-21:06:54:34
48.78581	2.25215	6	2009-04-21:06:54:34
48.78537	2.25115	6	2009-04-21:06:54:34
48.78498	2.25012	6	2009-04-21:06:54:34
48.78449	2.24904	6	2009-04-21:06:54:34
48.78406	2.248	6	2009-04-21:06:54:34
48.78366	2.2469	6	2009-04-21:06:54:34
48.78321	2.24579	6	2009-04-21:06:54:34
48.78274	2.24483	6	2009-04-21:06:54:34
48.7822	2.24378	6	2009-04-21:06:54:34
48.78179	2.24266	6	2009-04-21:06:54:34
48.78142	2.24161	6	2009-04-21:06:54:34
48.78101	2.24059	6	2009-04-21:06:54:34
48.78079	2.24012	6	2009-04-21:06:54:34
48.78058	2.2396	6	2009-04-21:06:54:34
48.78019	2.23854	6	2009-04-21:06:54:34
48.77977	2.23751	6	2009-04-21:06:54:34
48.77938	2.23649	6	2009-04-21:06:54:34
48.77894	2.23547	6	2009-04-21:06:54:34
48.77844	2.23432	6	2009-04-21:06:54:34
48.77804	2.23329	6	2009-04-21:06:54:34
48.77763	2.23224	6	2009-04-21:06:54:34
48.77719	2.2312	6	2009-04-21:06:54:34
48.77681	2.23013	6	2009-04-21:06:54:34
48.7763	2.22924	6	2009-04-21:06:54:34
48.77561	2.22869	6	2009-04-21:06:54:34
48.77485	2.22877	6	2009-04-21:06:54:34
48.774	2.22888	6	2009-04-21:06:54:34
48.77317	2.22898	6	2009-04-21:06:54:34
48.77226	2.2291	6	2009-04-21:06:54:34
48.7715	2.22921	6	2009-04-21:06:54:34
48.76972	2.22915	6	2009-04-21:06:54:34
48.76901	2.22949	6	2009-04-21:06:54:34
48.76825	2.22964	6	2009-04-21:06:54:34
48.76727	2.22972	6	2009-04-21:06:54:34
48.76646	2.22943	6	2009-04-21:06:54:34
48.76578	2.22873	6	2009-04-21:06:54:34
48.76516	2.22802	6	2009-04-21:06:54:34
48.76449	2.22731	6	2009-04-21:06:54:34
48.76384	2.22661	6	2009-04-21:06:54:34
48.76316	2.22574	6	2009-04-21:06:54:34
48.76265	2.22486	6	2009-04-21:06:54:34
48.762	2.2242	6	2009-04-21:06:54:34
48.7616	2.22323	6	2009-04-21:06:54:34
48.76108	2.22241	6	2009-04-21:06:54:34
48.76045	2.22165	6	2009-04-21:06:54:34
48.75983	2.22091	6	2009-04-21:06:54:34
48.75914	2.22033	6	2009-04-21:06:54:34
48.75845	2.21975	6	2009-04-21:06:54:34
48.75778	2.21913	6	2009-04-21:06:54:34
48.75702	2.21847	6	2009-04-21:06:54:34
48.75626	2.21787	6	2009-04-21:06:54:34
48.75568	2.217	6	2009-04-21:06:54:34
48.7552	2.21599	6	2009-04-21:06:54:34
48.7548	2.21508	6	2009-04-21:06:54:34
48.75413	2.21566	6	2009-04-21:06:54:34
48.75337	2.21585	6	2009-04-21:06:54:34
48.75275	2.21524	6	2009-04-21:06:54:34
48.75216	2.21449	6	2009-04-21:06:54:34
48.7516	2.21367	6	2009-04-21:06:54:34
48.75104	2.21284	6	2009-04-21:06:54:34
48.75059	2.21177	6	2009-04-21:06:54:34
48.75071	2.2106	6	2009-04-21:06:54:34
48.75104	2.20953	6	2009-04-21:06:54:34
48.75139	2.20837	6	2009-04-21:06:54:34
48.75173	2.20719	6	2009-04-21:06:54:34
48.75206	2.20612	6	2009-04-21:06:54:34
48.75239	2.20498	6	2009-04-21:06:54:34
48.75272	2.20392	6	2009-04-21:06:54:34
48.75321	2.2026	6	2009-04-21:06:54:34
48.75356	2.20156	6	2009-04-21:06:54:34
48.75396	2.20052	6	2009-04-21:06:54:34
48.75436	2.19944	6	2009-04-21:06:54:34
48.75472	2.19836	6	2009-04-21:06:54:34
48.75509	2.19733	6	2009-04-21:06:54:34
48.75546	2.19629	6	2009-04-21:06:54:34
48.75587	2.19523	6	2009-04-21:06:54:34
48.75624	2.19418	6	2009-04-21:06:54:34
48.75663	2.19309	6	2009-04-21:06:54:34
48.75708	2.19211	6	2009-04-21:06:54:34
48.75767	2.19118	6	2009-04-21:06:54:34
48.75805	2.19011	6	2009-04-21:06:54:34
48.7583	2.18901	6	2009-04-21:06:54:34
48.75864	2.18787	6	2009-04-21:06:54:34
48.75909	2.18689	6	2009-04-21:06:54:34
48.75967	2.18603	6	2009-04-21:06:54:34
