colour	y	x	key	tooltip	showSelected1	showSelected2	fill
#FF0000	49.001520665	2.289265625	margency (95369), val-d'oise (95), Île-de-France	margency (95369), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	49.014718031	2.289839382	montlignon (95426), val-d'oise (95), Île-de-France	montlignon (95426), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	49.103623719	2.335125035	st martin du tertre (95566), val-d'oise (95), Île-de-France	st martin du tertre (95566), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	49.092228842	2.371378479	belloy en france (95056), val-d'oise (95), Île-de-France	belloy en france (95056), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	49.030025383	2.323249469	domont (95199), val-d'oise (95), Île-de-France	domont (95199), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	48.91591925	2.287808861	asnieres sur seine (92004), hauts-de-seine (92), Île-de-France	asnieres sur seine (92004), hauts-de-seine (92), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	49.14081839	2.379558393	asnieres sur oise (95026), val-d'oise (95), Île-de-France	asnieres sur oise (95026), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	49.140404504	2.30024802	beaumont sur oise (95052), val-d'oise (95), Île-de-France	beaumont sur oise (95052), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	49.128927636	2.294029794	nointel (95452), val-d'oise (95), Île-de-France	nointel (95452), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	48.971927968	2.252832517	sannois (95582), val-d'oise (95), Île-de-France	sannois (95582), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	49.134440803	2.328104581	noisy sur oise (95456), val-d'oise (95), Île-de-France	noisy sur oise (95456), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	48.951531886	2.240388744	argenteuil (95018), val-d'oise (95), Île-de-France	argenteuil (95018), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	48.991067498	2.277481312	eaubonne (95203), val-d'oise (95), Île-de-France	eaubonne (95203), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	49.046061843	2.337390481	moisselles (95409), val-d'oise (95), Île-de-France	moisselles (95409), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	49.07485198	2.356863634	villaines sous bois (95660), val-d'oise (95), Île-de-France	villaines sous bois (95660), val-d'oise (95), Île-de-France	2009-08-16:06:47:55	nearby cities	#FF0000
#FF0000	49.121244215	2.52594423	la chapelle en serval (60142), oise (60), Hauts-de-France	la chapelle en serval (60142), oise (60), Hauts-de-France	2009-08-16:11:26:17	nearby cities	#FF0000
#FF0000	48.86287791	2.3599986	paris (75103), paris (75), Île-de-France	paris (75103), paris (75), Île-de-France	2009-08-16:11:26:17	nearby cities	#FF0000
#FF0000	49.000472274	2.486593137	vaudherland (95633), val-d'oise (95), Île-de-France	vaudherland (95633), val-d'oise (95), Île-de-France	2009-08-16:11:26:17	nearby cities	#FF0000
#FF0000	48.986294753	2.457534399	gonesse (95277), val-d'oise (95), Île-de-France	gonesse (95277), val-d'oise (95), Île-de-France	2009-08-16:11:26:17	nearby cities	#FF0000
#FF0000	49.106233421	2.544084915	survilliers (95604), val-d'oise (95), Île-de-France	survilliers (95604), val-d'oise (95), Île-de-France	2009-08-16:11:26:17	nearby cities	#FF0000
#FF0000	48.876129334	2.360715102	paris (75110), paris (75), Île-de-France	paris (75110), paris (75), Île-de-France	2009-08-16:11:26:17	nearby cities	#FF0000
#FF0000	48.887051437	2.384822082	paris (75119), paris (75), Île-de-France	paris (75119), paris (75), Île-de-France	2009-08-16:11:26:17	nearby cities	#FF0000
#FF0000	48.854350603	2.357625608	paris (75104), paris (75), Île-de-France	paris (75104), paris (75), Île-de-France	2009-08-16:11:26:17	nearby cities	#FF0000
#FF0000	48.936210518	2.427612443	le bourget (93013), seine-saint-denis (93), Île-de-France	le bourget (93013), seine-saint-denis (93), Île-de-France	2009-08-16:11:26:17	nearby cities	#FF0000
#FF0000	48.912490578	2.384529976	aubervilliers (93001), seine-saint-denis (93), Île-de-France	aubervilliers (93001), seine-saint-denis (93), Île-de-France	2009-08-16:11:26:17	nearby cities	#FF0000
#FF0000	49.042203512	2.503963388	louvres (95351), val-d'oise (95), Île-de-France	louvres (95351), val-d'oise (95), Île-de-France	2009-08-16:11:26:17	nearby cities	#FF0000
#FF0000	49.060719686	2.534858214	villeron (95675), val-d'oise (95), Île-de-France	villeron (95675), val-d'oise (95), Île-de-France	2009-08-16:11:26:17	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-08-19:17:19:57	nearby cities	#FF0000
#FF0000	48.707458941	2.311573611	chilly mazarin (91161), essonne (91), Île-de-France	chilly mazarin (91161), essonne (91), Île-de-France	2009-08-19:17:19:57	nearby cities	#FF0000
#FF0000	48.862549876	2.336419316	paris (75101), paris (75), Île-de-France	paris (75101), paris (75), Île-de-France	2009-08-19:17:19:57	nearby cities	#FF0000
#FF0000	48.84912057	2.332883793	paris (75106), paris (75), Île-de-France	paris (75106), paris (75), Île-de-France	2009-08-19:17:19:57	nearby cities	#FF0000
#FF0000	48.829262233	2.326537267	paris (75114), paris (75), Île-de-France	paris (75114), paris (75), Île-de-France	2009-08-19:17:19:57	nearby cities	#FF0000
#FF0000	48.749986765	2.299028344	antony (92002), hauts-de-seine (92), Île-de-France	antony (92002), hauts-de-seine (92), Île-de-France	2009-08-19:17:19:57	nearby cities	#FF0000
#FF0000	48.780432581	2.317059116	bourg la reine (92014), hauts-de-seine (92), Île-de-France	bourg la reine (92014), hauts-de-seine (92), Île-de-France	2009-08-19:17:19:57	nearby cities	#FF0000
#FF0000	48.805418818	2.334016124	arcueil (94003), val-de-marne (94), Île-de-France	arcueil (94003), val-de-marne (94), Île-de-France	2009-08-19:17:19:57	nearby cities	#FF0000
#FF0000	48.736509794	2.224449897	igny (91312), essonne (91), Île-de-France	igny (91312), essonne (91), Île-de-France	2009-08-19:17:19:57	nearby cities	#FF0000
#FF0000	48.798310364	2.310099988	bagneux (92007), hauts-de-seine (92), Île-de-France	bagneux (92007), hauts-de-seine (92), Île-de-France	2009-08-19:17:19:57	nearby cities	#FF0000
#FF0000	48.791662561	2.332077446	cachan (94016), val-de-marne (94), Île-de-France	cachan (94016), val-de-marne (94), Île-de-France	2009-08-19:17:19:57	nearby cities	#FF0000
#FF0000	48.736509794	2.224449897	igny (91312), essonne (91), Île-de-France	igny (91312), essonne (91), Île-de-France	2009-08-19:17:19:57	nearby cities	#FF0000
#FF0000	48.72750723	2.275240048	massy (91377), essonne (91), Île-de-France	massy (91377), essonne (91), Île-de-France	2009-08-19:17:19:57	nearby cities	#FF0000
#FF0000	48.678477753	2.707595426	coubert (77127), seine-et-marne (77), Île-de-France	coubert (77127), seine-et-marne (77), Île-de-France	2009-08-23:06:44:18	nearby cities	#FF0000
#FF0000	48.774023154	2.825916483	neufmoutiers en brie (77336), seine-et-marne (77), Île-de-France	neufmoutiers en brie (77336), seine-et-marne (77), Île-de-France	2009-08-23:06:44:18	nearby cities	#FF0000
#FF0000	48.806206275	2.438053127	maisons alfort (94046), val-de-marne (94), Île-de-France	maisons alfort (94046), val-de-marne (94), Île-de-France	2009-08-23:06:44:18	nearby cities	#FF0000
#FF0000	48.818390376	2.437334691	st maurice (94069), val-de-marne (94), Île-de-France	st maurice (94069), val-de-marne (94), Île-de-France	2009-08-23:06:44:18	nearby cities	#FF0000
#FF0000	48.720848417	2.531345894	villecresnes (94075), val-de-marne (94), Île-de-France	villecresnes (94075), val-de-marne (94), Île-de-France	2009-08-23:06:44:18	nearby cities	#FF0000
#FF0000	48.713003578	2.815655847	chatres (77104), seine-et-marne (77), Île-de-France	chatres (77104), seine-et-marne (77), Île-de-France	2009-08-23:06:44:18	nearby cities	#FF0000
#FF0000	48.69526083	2.780078797	liverdy en brie (77254), seine-et-marne (77), Île-de-France	liverdy en brie (77254), seine-et-marne (77), Île-de-France	2009-08-23:06:44:18	nearby cities	#FF0000
#FF0000	48.714730715	2.591727479	servon (77450), seine-et-marne (77), Île-de-France	servon (77450), seine-et-marne (77), Île-de-France	2009-08-23:06:44:18	nearby cities	#FF0000
#FF0000	48.691708224	2.614662477	brie comte robert (77053), seine-et-marne (77), Île-de-France	brie comte robert (77053), seine-et-marne (77), Île-de-France	2009-08-23:06:44:18	nearby cities	#FF0000
#FF0000	48.773381326	2.487751746	bonneuil sur marne (94011), val-de-marne (94), Île-de-France	bonneuil sur marne (94011), val-de-marne (94), Île-de-France	2009-08-23:06:44:18	nearby cities	#FF0000
#FF0000	48.783768446	2.454728618	creteil (94028), val-de-marne (94), Île-de-France	creteil (94028), val-de-marne (94), Île-de-France	2009-08-23:06:44:18	nearby cities	#FF0000
#FF0000	48.747047399	2.525046124	boissy st leger (94004), val-de-marne (94), Île-de-France	boissy st leger (94004), val-de-marne (94), Île-de-France	2009-08-23:06:44:18	nearby cities	#FF0000
#FF0000	48.822572708	2.406597157	charenton le pont (94018), val-de-marne (94), Île-de-France	charenton le pont (94018), val-de-marne (94), Île-de-France	2009-08-23:06:44:18	nearby cities	#FF0000
#FF0000	48.859054908	2.380025153	paris (75111), paris (75), Île-de-France	paris (75111), paris (75), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.863457789	2.401155799	paris (75120), paris (75), Île-de-France	paris (75120), paris (75), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.868332771	2.749449617	montevrain (77307), seine-et-marne (77), Île-de-France	montevrain (77307), seine-et-marne (77), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.774023154	2.825916483	neufmoutiers en brie (77336), seine-et-marne (77), Île-de-France	neufmoutiers en brie (77336), seine-et-marne (77), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.886880992	2.674750482	pomponne (77372), seine-et-marne (77), Île-de-France	pomponne (77372), seine-et-marne (77), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.869814204	2.635489374	vaires sur marne (77479), seine-et-marne (77), Île-de-France	vaires sur marne (77479), seine-et-marne (77), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.883978399	2.597093098	chelles (77108), seine-et-marne (77), Île-de-France	chelles (77108), seine-et-marne (77), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.886880992	2.674750482	pomponne (77372), seine-et-marne (77), Île-de-France	pomponne (77372), seine-et-marne (77), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.845661019	2.787101817	serris (77449), seine-et-marne (77), Île-de-France	serris (77449), seine-et-marne (77), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.862764338	2.539943497	neuilly sur marne (93050), seine-saint-denis (93), Île-de-France	neuilly sur marne (93050), seine-saint-denis (93), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.836665517	2.481752082	nogent sur marne (94052), val-de-marne (94), Île-de-France	nogent sur marne (94052), val-de-marne (94), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.841029852	2.418861571	st mande (94067), val-de-marne (94), Île-de-France	st mande (94067), val-de-marne (94), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.847539205	2.437714989	vincennes (94080), val-de-marne (94), Île-de-France	vincennes (94080), val-de-marne (94), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.861105557	2.57585149	gournay sur marne (93033), seine-saint-denis (93), Île-de-France	gournay sur marne (93033), seine-saint-denis (93), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.876129334	2.360715102	paris (75110), paris (75), Île-de-France	paris (75110), paris (75), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.873765153	2.708647026	lagny sur marne (77243), seine-et-marne (77), Île-de-France	lagny sur marne (77243), seine-et-marne (77), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.858225613	2.740089519	chanteloup en brie (77085), seine-et-marne (77), Île-de-France	chanteloup en brie (77085), seine-et-marne (77), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.811289829	2.83781624	villeneuve le comte (77508), seine-et-marne (77), Île-de-France	villeneuve le comte (77508), seine-et-marne (77), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.883978399	2.597093098	chelles (77108), seine-et-marne (77), Île-de-France	chelles (77108), seine-et-marne (77), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.842291099	2.50400578	le perreux sur marne (94058), val-de-marne (94), Île-de-France	le perreux sur marne (94058), val-de-marne (94), Île-de-France	2009-08-23:09:38:53	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-08-27:17:58:03	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-08-27:17:58:03	nearby cities	#FF0000
#FF0000	48.780432581	2.317059116	bourg la reine (92014), hauts-de-seine (92), Île-de-France	bourg la reine (92014), hauts-de-seine (92), Île-de-France	2009-08-27:17:58:03	nearby cities	#FF0000
#FF0000	48.776484949	2.296467846	sceaux (92071), hauts-de-seine (92), Île-de-France	sceaux (92071), hauts-de-seine (92), Île-de-France	2009-08-27:17:58:03	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-08-27:17:58:03	nearby cities	#FF0000
#FF0000	48.76689918	2.352941911	chevilly larue (94021), val-de-marne (94), Île-de-France	chevilly larue (94021), val-de-marne (94), Île-de-France	2009-08-27:17:58:03	nearby cities	#FF0000
#FF0000	48.77621691	2.337698598	l hay les roses (94038), val-de-marne (94), Île-de-France	l hay les roses (94038), val-de-marne (94), Île-de-France	2009-08-27:17:58:03	nearby cities	#FF0000
#FF0000	48.760790808	2.385495992	thiais (94073), val-de-marne (94), Île-de-France	thiais (94073), val-de-marne (94), Île-de-France	2009-08-27:17:58:03	nearby cities	#FF0000
#FF0000	48.86287791	2.3599986	paris (75103), paris (75), Île-de-France	paris (75103), paris (75), Île-de-France	2009-08-27:21:22:01	nearby cities	#FF0000
#FF0000	48.844452823	2.350706645	paris (75105), paris (75), Île-de-France	paris (75105), paris (75), Île-de-France	2009-08-27:21:22:01	nearby cities	#FF0000
#FF0000	48.828424546	2.362253766	paris (75113), paris (75), Île-de-France	paris (75113), paris (75), Île-de-France	2009-08-27:21:22:01	nearby cities	#FF0000
#FF0000	48.854350603	2.357625608	paris (75104), paris (75), Île-de-France	paris (75104), paris (75), Île-de-France	2009-08-27:21:22:01	nearby cities	#FF0000
#FF0000	48.8122892	2.387712363	ivry sur seine (94041), val-de-marne (94), Île-de-France	ivry sur seine (94041), val-de-marne (94), Île-de-France	2009-08-27:21:22:01	nearby cities	#FF0000
#FF0000	48.788118568	2.394516098	vitry sur seine (94081), val-de-marne (94), Île-de-France	vitry sur seine (94081), val-de-marne (94), Île-de-France	2009-08-27:21:22:01	nearby cities	#FF0000
#FF0000	48.86287791	2.3599986	paris (75103), paris (75), Île-de-France	paris (75103), paris (75), Île-de-France	2009-08-28:06:50:51	nearby cities	#FF0000
#FF0000	48.844452823	2.350706645	paris (75105), paris (75), Île-de-France	paris (75105), paris (75), Île-de-France	2009-08-28:06:50:51	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-08-28:06:50:51	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-08-28:06:50:51	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-08-28:06:50:51	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-08-28:06:50:51	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-08-28:06:50:51	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-08-28:06:50:51	nearby cities	#FF0000
#FF0000	48.854350603	2.357625608	paris (75104), paris (75), Île-de-France	paris (75104), paris (75), Île-de-France	2009-08-28:06:50:51	nearby cities	#FF0000
#FF0000	48.84912057	2.332883793	paris (75106), paris (75), Île-de-France	paris (75106), paris (75), Île-de-France	2009-08-28:06:50:51	nearby cities	#FF0000
#FF0000	48.829262233	2.326537267	paris (75114), paris (75), Île-de-France	paris (75114), paris (75), Île-de-France	2009-08-28:06:50:51	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-08-28:06:50:51	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-08-28:06:50:51	nearby cities	#FF0000
#FF0000	48.86287791	2.3599986	paris (75103), paris (75), Île-de-France	paris (75103), paris (75), Île-de-France	2009-08-29:13:08:43	nearby cities	#FF0000
#FF0000	48.834961818	2.42138541	paris (75112), paris (75), Île-de-France	paris (75112), paris (75), Île-de-France	2009-08-29:13:08:43	nearby cities	#FF0000
#FF0000	48.859054908	2.380025153	paris (75111), paris (75), Île-de-France	paris (75111), paris (75), Île-de-France	2009-08-29:13:08:43	nearby cities	#FF0000
#FF0000	48.841029852	2.418861571	st mande (94067), val-de-marne (94), Île-de-France	st mande (94067), val-de-marne (94), Île-de-France	2009-08-29:13:08:43	nearby cities	#FF0000
#FF0000	48.847539205	2.437714989	vincennes (94080), val-de-marne (94), Île-de-France	vincennes (94080), val-de-marne (94), Île-de-France	2009-08-29:13:08:43	nearby cities	#FF0000
#FF0000	48.818390376	2.437334691	st maurice (94069), val-de-marne (94), Île-de-France	st maurice (94069), val-de-marne (94), Île-de-France	2009-08-29:13:08:43	nearby cities	#FF0000
#FF0000	48.854350603	2.357625608	paris (75104), paris (75), Île-de-France	paris (75104), paris (75), Île-de-France	2009-08-29:13:08:43	nearby cities	#FF0000
#FF0000	48.934598747	2.339282752	l ile st denis (93039), seine-saint-denis (93), Île-de-France	l ile st denis (93039), seine-saint-denis (93), Île-de-France	2009-08-30:04:29:06	nearby cities	#FF0000
#FF0000	48.993711113	2.194320017	montigny les cormeilles (95424), val-d'oise (95), Île-de-France	montigny les cormeilles (95424), val-d'oise (95), Île-de-France	2009-08-30:04:29:06	nearby cities	#FF0000
#FF0000	48.969093334	2.284677782	st gratien (95555), val-d'oise (95), Île-de-France	st gratien (95555), val-d'oise (95), Île-de-France	2009-08-30:04:29:06	nearby cities	#FF0000
#FF0000	49.051577748	2.094574042	pontoise (95500), val-d'oise (95), Île-de-France	pontoise (95500), val-d'oise (95), Île-de-France	2009-08-30:04:29:06	nearby cities	#FF0000
#FF0000	48.90958922	2.333479974	st ouen sur seine (93070), seine-saint-denis (93), Île-de-France	st ouen sur seine (93070), seine-saint-denis (93), Île-de-France	2009-08-30:04:29:06	nearby cities	#FF0000
#FF0000	49.019103435	2.160347072	pierrelaye (95488), val-d'oise (95), Île-de-France	pierrelaye (95488), val-d'oise (95), Île-de-France	2009-08-30:04:29:06	nearby cities	#FF0000
#FF0000	49.051577748	2.094574042	pontoise (95500), val-d'oise (95), Île-de-France	pontoise (95500), val-d'oise (95), Île-de-France	2009-08-30:04:29:06	nearby cities	#FF0000
#FF0000	48.971927968	2.252832517	sannois (95582), val-d'oise (95), Île-de-France	sannois (95582), val-d'oise (95), Île-de-France	2009-08-30:04:29:06	nearby cities	#FF0000
#FF0000	48.98831458	2.224194522	franconville la garenne (95252), val-d'oise (95), Île-de-France	franconville la garenne (95252), val-d'oise (95), Île-de-France	2009-08-30:04:29:06	nearby cities	#FF0000
#FF0000	48.955045923	2.313968877	epinay sur seine (93031), seine-saint-denis (93), Île-de-France	epinay sur seine (93031), seine-saint-denis (93), Île-de-France	2009-08-30:04:29:06	nearby cities	#FF0000
#FF0000	49.019103435	2.160347072	pierrelaye (95488), val-d'oise (95), Île-de-France	pierrelaye (95488), val-d'oise (95), Île-de-France	2009-08-30:04:29:06	nearby cities	#FF0000
#FF0000	49.363933274	1.352269481	fleury sur andelle (27246), eure (27), Normandie	fleury sur andelle (27246), eure (27), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.341356551	1.388564813	val d orger (27294), eure (27), Normandie	val d orger (27294), eure (27), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.270068424	1.51340835	suzay (27625), eure (27), Normandie	suzay (27625), eure (27), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.257804315	1.537473815	richeville (27490), eure (27), Normandie	richeville (27490), eure (27), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.426058878	1.130438728	bonsecours (76103), seine-maritime (76), Normandie	bonsecours (76103), seine-maritime (76), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.413810193	1.144850206	le mesnil esnard (76429), seine-maritime (76), Normandie	le mesnil esnard (76429), seine-maritime (76), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.441495678	1.093575536	rouen (76540), seine-maritime (76), Normandie	rouen (76540), seine-maritime (76), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.219144384	1.63344224	authevernes (27026), eure (27), Normandie	authevernes (27026), eure (27), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.306797174	1.430973556	ecouis (27214), eure (27), Normandie	ecouis (27214), eure (27), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.341356551	1.388564813	val d orger (27294), eure (27), Normandie	val d orger (27294), eure (27), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.383670495	1.30491656	bourg beaudouin (27104), eure (27), Normandie	bourg beaudouin (27104), eure (27), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.236421935	1.603692464	les thilliers en vexin (27633), eure (27), Normandie	les thilliers en vexin (27633), eure (27), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.249833418	1.589943473	villers en vexin (27690), eure (27), Normandie	villers en vexin (27690), eure (27), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.381034592	1.203478719	boos (76116), seine-maritime (76), Normandie	boos (76116), seine-maritime (76), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.441495678	1.093575536	rouen (76540), seine-maritime (76), Normandie	rouen (76540), seine-maritime (76), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.403838181	1.183402953	franqueville st pierre (76475), seine-maritime (76), Normandie	franqueville st pierre (76475), seine-maritime (76), Normandie	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.184136588	1.728270643	la chapelle en vexin (95139), val-d'oise (95), Île-de-France	la chapelle en vexin (95139), val-d'oise (95), Île-de-France	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.167126689	1.761917602	st gervais (95554), val-d'oise (95), Île-de-France	st gervais (95554), val-d'oise (95), Île-de-France	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.19220457	1.70219704	buhy (95119), val-d'oise (95), Île-de-France	buhy (95119), val-d'oise (95), Île-de-France	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.213259944	1.703014579	st clair sur epte (95541), val-d'oise (95), Île-de-France	st clair sur epte (95541), val-d'oise (95), Île-de-France	2009-08-30:07:22:48	nearby cities	#FF0000
#FF0000	49.222223348	1.399247241	vezillon (27683), eure (27), Normandie	vezillon (27683), eure (27), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.312696905	1.321536936	amfreville les champs (27012), eure (27), Normandie	amfreville les champs (27012), eure (27), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.333349854	1.307619617	douville sur andelle (27205), eure (27), Normandie	douville sur andelle (27205), eure (27), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.334490077	1.254133394	romilly sur andelle (27493), eure (27), Normandie	romilly sur andelle (27493), eure (27), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.260003348	1.368033364	le thuit (27635), eure (27), Normandie	le thuit (27635), eure (27), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.426058878	1.130438728	bonsecours (76103), seine-maritime (76), Normandie	bonsecours (76103), seine-maritime (76), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.413810193	1.144850206	le mesnil esnard (76429), seine-maritime (76), Normandie	le mesnil esnard (76429), seine-maritime (76), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.441495678	1.093575536	rouen (76540), seine-maritime (76), Normandie	rouen (76540), seine-maritime (76), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.245633495	1.428332905	les andelys (27016), eure (27), Normandie	les andelys (27016), eure (27), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.201132591	1.385320321	bouafles (27097), eure (27), Normandie	bouafles (27097), eure (27), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.282807759	1.370806941	cuverville (27194), eure (27), Normandie	cuverville (27194), eure (27), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.173647826	1.410535888	port mort (27473), eure (27), Normandie	port mort (27473), eure (27), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.381034592	1.203478719	boos (76116), seine-maritime (76), Normandie	boos (76116), seine-maritime (76), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.368618418	1.249179346	la neuville chant d oisel (76464), seine-maritime (76), Normandie	la neuville chant d oisel (76464), seine-maritime (76), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.441495678	1.093575536	rouen (76540), seine-maritime (76), Normandie	rouen (76540), seine-maritime (76), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.403838181	1.183402953	franqueville st pierre (76475), seine-maritime (76), Normandie	franqueville st pierre (76475), seine-maritime (76), Normandie	2009-08-30:11:55:25	nearby cities	#FF0000
#FF0000	49.082318367	1.533202189	giverny (27285), eure (27), Normandie	giverny (27285), eure (27), Normandie	2009-08-30:14:56:52	nearby cities	#FF0000
