y	x	key	showSelected1	group
48.77791	2.34775	1	2009-08-27:17:58:03	90
48.77795	2.34894	1	2009-08-27:17:58:03	90
48.7779	2.35016	1	2009-08-27:17:58:03	90
48.77735	2.35117	1	2009-08-27:17:58:03	90
48.77681	2.3521	1	2009-08-27:17:58:03	90
48.77631	2.35308	1	2009-08-27:17:58:03	90
48.77567	2.3535	1	2009-08-27:17:58:03	90
48.77501	2.3542	1	2009-08-27:17:58:03	90
48.77428	2.35489	1	2009-08-27:17:58:03	90
48.77348	2.35524	1	2009-08-27:17:58:03	90
48.77275	2.35575	1	2009-08-27:17:58:03	90
48.77209	2.35646	1	2009-08-27:17:58:03	90
48.77183	2.35747	1	2009-08-27:17:58:03	90
48.77192	2.35873	1	2009-08-27:17:58:03	90
48.77177	2.35991	1	2009-08-27:17:58:03	90
48.77144	2.36091	1	2009-08-27:17:58:03	90
48.77098	2.36189	1	2009-08-27:17:58:03	90
48.77058	2.36292	1	2009-08-27:17:58:03	90
48.7702	2.36399	1	2009-08-27:17:58:03	90
48.76982	2.36505	1	2009-08-27:17:58:03	90
48.76938	2.3661	1	2009-08-27:17:58:03	90
48.76896	2.36718	1	2009-08-27:17:58:03	90
48.76865	2.3683	1	2009-08-27:17:58:03	90
48.76854	2.36951	1	2009-08-27:17:58:03	90
48.7684	2.37072	1	2009-08-27:17:58:03	90
48.76829	2.37195	1	2009-08-27:17:58:03	90
48.76813	2.37309	1	2009-08-27:17:58:03	90
48.76798	2.37424	1	2009-08-27:17:58:03	90
48.76782	2.37546	1	2009-08-27:17:58:03	90
48.76769	2.37666	1	2009-08-27:17:58:03	90
48.76753	2.37781	1	2009-08-27:17:58:03	90
48.76737	2.37903	1	2009-08-27:17:58:03	90
48.76719	2.38017	1	2009-08-27:17:58:03	90
48.76707	2.38135	1	2009-08-27:17:58:03	90
48.76691	2.38253	1	2009-08-27:17:58:03	90
48.76677	2.38374	1	2009-08-27:17:58:03	90
48.76662	2.38489	1	2009-08-27:17:58:03	90
48.76646	2.38607	1	2009-08-27:17:58:03	90
48.76641	2.38734	1	2009-08-27:17:58:03	90
48.76629	2.38853	1	2009-08-27:17:58:03	90
48.76612	2.38971	1	2009-08-27:17:58:03	90
48.766	2.39086	1	2009-08-27:17:58:03	90
48.76581	2.39206	1	2009-08-27:17:58:03	90
48.76585	2.39298	1	2009-08-27:17:58:03	90
48.76658	2.39353	1	2009-08-27:17:58:03	90
48.76735	2.3941	1	2009-08-27:17:58:03	90
48.7681	2.39464	1	2009-08-27:17:58:03	90
48.76883	2.39517	1	2009-08-27:17:58:03	90
48.76937	2.3958	1	2009-08-27:17:58:03	90
48.76917	2.39681	1	2009-08-27:17:58:03	90
48.76925	2.39794	1	2009-08-27:17:58:03	90
48.76967	2.39716	1	2009-08-27:17:58:03	90
48.77009	2.39676	1	2009-08-27:17:58:03	90
48.77077	2.39745	1	2009-08-27:17:58:03	90
48.77109	2.39786	1	2009-08-27:17:58:03	90
48.77028	2.39813	1	2009-08-27:17:58:03	90
48.77005	2.39896	1	2009-08-27:17:58:03	90
48.77034	2.40004	1	2009-08-27:17:58:03	90
48.77062	2.40125	1	2009-08-27:17:58:03	90
48.77093	2.40244	1	2009-08-27:17:58:03	90
48.77112	2.40358	1	2009-08-27:17:58:03	90
48.77129	2.4048	1	2009-08-27:17:58:03	90
48.77136	2.40597	1	2009-08-27:17:58:03	90
48.77142	2.40731	1	2009-08-27:17:58:03	90
48.77146	2.4085	1	2009-08-27:17:58:03	90
48.772	2.40928	1	2009-08-27:17:58:03	90
48.77278	2.40947	1	2009-08-27:17:58:03	90
48.77364	2.40956	1	2009-08-27:17:58:03	90
48.77441	2.40959	1	2009-08-27:17:58:03	90
48.7752	2.40935	1	2009-08-27:17:58:03	90
48.77599	2.40921	1	2009-08-27:17:58:03	90
48.77677	2.40899	1	2009-08-27:17:58:03	90
48.77707	2.40913	1	2009-08-27:17:58:03	90
48.77706	2.40932	1	2009-08-27:17:58:03	90
48.77694	2.40894	1	2009-08-27:17:58:03	90
48.77614	2.40915	1	2009-08-27:17:58:03	90
48.77613	2.40923	1	2009-08-27:17:58:03	90
48.77693	2.40892	1	2009-08-27:17:58:03	90
48.7769	2.40965	1	2009-08-27:17:58:03	90
48.77633	2.40989	1	2009-08-27:17:58:03	90
48.77631	2.40989	1	2009-08-27:17:58:03	90
48.77629	2.4099	1	2009-08-27:17:58:03	90
48.77627	2.40989	1	2009-08-27:17:58:03	90
48.77624	2.40989	1	2009-08-27:17:58:03	90
48.77622	2.40991	1	2009-08-27:17:58:03	90
48.7762	2.40994	1	2009-08-27:17:58:03	90
48.77618	2.40994	1	2009-08-27:17:58:03	90
48.77618	2.40996	1	2009-08-27:17:58:03	90
48.77619	2.40997	1	2009-08-27:17:58:03	90
48.77617	2.40993	1	2009-08-27:17:58:03	90
48.77618	2.4099	1	2009-08-27:17:58:03	90
48.7762	2.41002	1	2009-08-27:17:58:03	90
48.77619	2.41005	1	2009-08-27:17:58:03	90
48.77619	2.41007	1	2009-08-27:17:58:03	90
48.77617	2.41009	1	2009-08-27:17:58:03	90
48.7762	2.41002	1	2009-08-27:17:58:03	90
48.77621	2.40999	1	2009-08-27:17:58:03	90
48.77622	2.40997	1	2009-08-27:17:58:03	90
48.77622	2.40995	1	2009-08-27:17:58:03	90
48.77623	2.40993	1	2009-08-27:17:58:03	90
48.77623	2.40991	1	2009-08-27:17:58:03	90
48.77624	2.40989	1	2009-08-27:17:58:03	90
48.77715	2.40903	1	2009-08-27:21:22:01	91
48.77774	2.40874	1	2009-08-27:21:22:01	91
48.77819	2.40861	1	2009-08-27:21:22:01	91
48.77863	2.40845	1	2009-08-27:21:22:01	91
48.7791	2.40833	1	2009-08-27:21:22:01	91
48.77956	2.40825	1	2009-08-27:21:22:01	91
48.78	2.40816	1	2009-08-27:21:22:01	91
48.78041	2.40805	1	2009-08-27:21:22:01	91
48.78091	2.40786	1	2009-08-27:21:22:01	91
48.78137	2.40775	1	2009-08-27:21:22:01	91
48.78171	2.40762	1	2009-08-27:21:22:01	91
48.78212	2.40755	1	2009-08-27:21:22:01	91
48.78251	2.40749	1	2009-08-27:21:22:01	91
48.78291	2.40742	1	2009-08-27:21:22:01	91
48.78328	2.40749	1	2009-08-27:21:22:01	91
48.78361	2.40736	1	2009-08-27:21:22:01	91
48.78378	2.4068	1	2009-08-27:21:22:01	91
48.78407	2.40629	1	2009-08-27:21:22:01	91
48.78435	2.40581	1	2009-08-27:21:22:01	91
48.78471	2.40532	1	2009-08-27:21:22:01	91
48.78498	2.40473	1	2009-08-27:21:22:01	91
48.7853	2.40419	1	2009-08-27:21:22:01	91
48.78559	2.40365	1	2009-08-27:21:22:01	91
48.7859	2.40308	1	2009-08-27:21:22:01	91
48.78628	2.40264	1	2009-08-27:21:22:01	91
48.7866	2.40221	1	2009-08-27:21:22:01	91
48.78702	2.40187	1	2009-08-27:21:22:01	91
48.78738	2.40159	1	2009-08-27:21:22:01	91
48.78773	2.40131	1	2009-08-27:21:22:01	91
48.78809	2.40105	1	2009-08-27:21:22:01	91
48.78857	2.40077	1	2009-08-27:21:22:01	91
48.78903	2.40049	1	2009-08-27:21:22:01	91
48.78942	2.40028	1	2009-08-27:21:22:01	91
48.78981	2.40006	1	2009-08-27:21:22:01	91
48.79024	2.39984	1	2009-08-27:21:22:01	91
48.79062	2.39959	1	2009-08-27:21:22:01	91
48.79084	2.39893	1	2009-08-27:21:22:01	91
48.79099	2.39852	1	2009-08-27:21:22:01	91
48.79096	2.39786	1	2009-08-27:21:22:01	91
48.79107	2.39716	1	2009-08-27:21:22:01	91
48.79119	2.39647	1	2009-08-27:21:22:01	91
48.79131	2.39575	1	2009-08-27:21:22:01	91
48.79143	2.39504	1	2009-08-27:21:22:01	91
48.79181	2.39501	1	2009-08-27:21:22:01	91
48.79228	2.39529	1	2009-08-27:21:22:01	91
48.79262	2.3953	1	2009-08-27:21:22:01	91
48.79303	2.39551	1	2009-08-27:21:22:01	91
48.79344	2.39526	1	2009-08-27:21:22:01	91
48.7938	2.39501	1	2009-08-27:21:22:01	91
48.79424	2.39465	1	2009-08-27:21:22:01	91
48.79469	2.39437	1	2009-08-27:21:22:01	91
48.7951	2.39409	1	2009-08-27:21:22:01	91
48.79546	2.39378	1	2009-08-27:21:22:01	91
48.79592	2.39354	1	2009-08-27:21:22:01	91
48.79638	2.39349	1	2009-08-27:21:22:01	91
48.79683	2.3935	1	2009-08-27:21:22:01	91
48.79722	2.39368	1	2009-08-27:21:22:01	91
48.79759	2.39391	1	2009-08-27:21:22:01	91
48.79801	2.3941	1	2009-08-27:21:22:01	91
48.7984	2.39435	1	2009-08-27:21:22:01	91
48.79881	2.39451	1	2009-08-27:21:22:01	91
48.79923	2.39463	1	2009-08-27:21:22:01	91
48.79966	2.3947	1	2009-08-27:21:22:01	91
48.80008	2.39481	1	2009-08-27:21:22:01	91
48.80027	2.39505	1	2009-08-27:21:22:01	91
48.80045	2.39529	1	2009-08-27:21:22:01	91
48.80067	2.39549	1	2009-08-27:21:22:01	91
48.80086	2.39575	1	2009-08-27:21:22:01	91
48.80124	2.39614	1	2009-08-27:21:22:01	91
48.80161	2.39648	1	2009-08-27:21:22:01	91
48.80201	2.39682	1	2009-08-27:21:22:01	91
48.80235	2.39724	1	2009-08-27:21:22:01	91
48.80271	2.39717	1	2009-08-27:21:22:01	91
48.80305	2.39678	1	2009-08-27:21:22:01	91
48.80339	2.39636	1	2009-08-27:21:22:01	91
48.80371	2.39591	1	2009-08-27:21:22:01	91
48.80407	2.39553	1	2009-08-27:21:22:01	91
48.80444	2.39507	1	2009-08-27:21:22:01	91
48.80478	2.39465	1	2009-08-27:21:22:01	91
48.80512	2.39422	1	2009-08-27:21:22:01	91
48.80551	2.39381	1	2009-08-27:21:22:01	91
48.80588	2.39343	1	2009-08-27:21:22:01	91
48.80622	2.39301	1	2009-08-27:21:22:01	91
48.80671	2.39236	1	2009-08-27:21:22:01	91
48.80696	2.39204	1	2009-08-27:21:22:01	91
48.80734	2.39184	1	2009-08-27:21:22:01	91
48.80776	2.39158	1	2009-08-27:21:22:01	91
48.80817	2.3914	1	2009-08-27:21:22:01	91
48.80845	2.39095	1	2009-08-27:21:22:01	91
48.8087	2.39037	1	2009-08-27:21:22:01	91
48.80916	2.39019	1	2009-08-27:21:22:01	91
48.80956	2.39014	1	2009-08-27:21:22:01	91
48.80994	2.38986	1	2009-08-27:21:22:01	91
48.81024	2.3894	1	2009-08-27:21:22:01	91
48.81054	2.38891	1	2009-08-27:21:22:01	91
48.81084	2.38841	1	2009-08-27:21:22:01	91
48.81111	2.38789	1	2009-08-27:21:22:01	91
48.8114	2.38747	1	2009-08-27:21:22:01	91
48.81177	2.38714	1	2009-08-27:21:22:01	91
48.81217	2.38682	1	2009-08-27:21:22:01	91
48.81253	2.38648	1	2009-08-27:21:22:01	91
48.8128	2.38598	1	2009-08-27:21:22:01	91
48.81307	2.38549	1	2009-08-27:21:22:01	91
48.8134	2.38513	1	2009-08-27:21:22:01	91
48.8138	2.38492	1	2009-08-27:21:22:01	91
48.81416	2.38457	1	2009-08-27:21:22:01	91
48.81452	2.38428	1	2009-08-27:21:22:01	91
48.81484	2.38389	1	2009-08-27:21:22:01	91
48.81522	2.38364	1	2009-08-27:21:22:01	91
48.81557	2.38335	1	2009-08-27:21:22:01	91
48.81591	2.38297	1	2009-08-27:21:22:01	91
48.81629	2.38262	1	2009-08-27:21:22:01	91
48.81665	2.38231	1	2009-08-27:21:22:01	91
48.81701	2.38193	1	2009-08-27:21:22:01	91
48.81737	2.38143	1	2009-08-27:21:22:01	91
48.81779	2.38131	1	2009-08-27:21:22:01	91
48.81817	2.38109	1	2009-08-27:21:22:01	91
48.81859	2.38083	1	2009-08-27:21:22:01	91
48.81899	2.38061	1	2009-08-27:21:22:01	91
48.81943	2.38033	1	2009-08-27:21:22:01	91
48.81982	2.38003	1	2009-08-27:21:22:01	91
48.82021	2.37973	1	2009-08-27:21:22:01	91
48.8206	2.37941	1	2009-08-27:21:22:01	91
48.82106	2.37932	1	2009-08-27:21:22:01	91
48.82143	2.37913	1	2009-08-27:21:22:01	91
48.82181	2.37895	1	2009-08-27:21:22:01	91
48.82214	2.37852	1	2009-08-27:21:22:01	91
48.82234	2.37828	1	2009-08-27:21:22:01	91
48.82251	2.37816	1	2009-08-27:21:22:01	91
48.82274	2.37801	1	2009-08-27:21:22:01	91
48.82292	2.37791	1	2009-08-27:21:22:01	91
48.82332	2.37764	1	2009-08-27:21:22:01	91
48.82367	2.3773	1	2009-08-27:21:22:01	91
48.82404	2.3772	1	2009-08-27:21:22:01	91
48.82419	2.37703	1	2009-08-27:21:22:01	91
48.82441	2.37649	1	2009-08-27:21:22:01	91
48.82459	2.37598	1	2009-08-27:21:22:01	91
48.82488	2.37553	1	2009-08-27:21:22:01	91
48.82509	2.37509	1	2009-08-27:21:22:01	91
48.82539	2.37486	1	2009-08-27:21:22:01	91
48.82568	2.37445	1	2009-08-27:21:22:01	91
48.826	2.37395	1	2009-08-27:21:22:01	91
48.82616	2.3734	1	2009-08-27:21:22:01	91
48.82646	2.37314	1	2009-08-27:21:22:01	91
48.82667	2.37259	1	2009-08-27:21:22:01	91
48.82701	2.3722	1	2009-08-27:21:22:01	91
48.82717	2.37168	1	2009-08-27:21:22:01	91
48.82755	2.37149	1	2009-08-27:21:22:01	91
48.82783	2.371	1	2009-08-27:21:22:01	91
48.82813	2.37054	1	2009-08-27:21:22:01	91
48.8284	2.37003	1	2009-08-27:21:22:01	91
48.82874	2.36967	1	2009-08-27:21:22:01	91
48.8291	2.3693	1	2009-08-27:21:22:01	91
48.82948	2.36928	1	2009-08-27:21:22:01	91
48.82979	2.36903	1	2009-08-27:21:22:01	91
48.83013	2.36866	1	2009-08-27:21:22:01	91
48.83035	2.36811	1	2009-08-27:21:22:01	91
48.83048	2.36746	1	2009-08-27:21:22:01	91
48.8307	2.36693	1	2009-08-27:21:22:01	91
48.83097	2.3665	1	2009-08-27:21:22:01	91
48.83127	2.36616	1	2009-08-27:21:22:01	91
48.83158	2.36578	1	2009-08-27:21:22:01	91
48.83185	2.36541	1	2009-08-27:21:22:01	91
48.83213	2.36518	1	2009-08-27:21:22:01	91
48.83248	2.36485	1	2009-08-27:21:22:01	91
48.83278	2.36451	1	2009-08-27:21:22:01	91
48.83309	2.36412	1	2009-08-27:21:22:01	91
48.83345	2.36373	1	2009-08-27:21:22:01	91
48.83378	2.36333	1	2009-08-27:21:22:01	91
48.83404	2.36285	1	2009-08-27:21:22:01	91
48.83435	2.36242	1	2009-08-27:21:22:01	91
48.83466	2.36199	1	2009-08-27:21:22:01	91
48.83494	2.3615	1	2009-08-27:21:22:01	91
48.8353	2.36127	1	2009-08-27:21:22:01	91
48.83567	2.36106	1	2009-08-27:21:22:01	91
48.83594	2.3606	1	2009-08-27:21:22:01	91
48.83621	2.36016	1	2009-08-27:21:22:01	91
48.83629	2.35973	1	2009-08-27:21:22:01	91
48.83659	2.35932	1	2009-08-27:21:22:01	91
48.83684	2.35885	1	2009-08-27:21:22:01	91
48.83713	2.35847	1	2009-08-27:21:22:01	91
48.83743	2.35814	1	2009-08-27:21:22:01	91
48.83774	2.35779	1	2009-08-27:21:22:01	91
48.83804	2.35737	1	2009-08-27:21:22:01	91
48.83848	2.35732	1	2009-08-27:21:22:01	91
48.83886	2.35704	1	2009-08-27:21:22:01	91
48.83915	2.35669	1	2009-08-27:21:22:01	91
48.83947	2.35654	1	2009-08-27:21:22:01	91
48.83987	2.35643	1	2009-08-27:21:22:01	91
48.84028	2.35629	1	2009-08-27:21:22:01	91
48.84065	2.35618	1	2009-08-27:21:22:01	91
48.84096	2.35581	1	2009-08-27:21:22:01	91
48.84135	2.35605	1	2009-08-27:21:22:01	91
48.84171	2.35567	1	2009-08-27:21:22:01	91
48.8421	2.35543	1	2009-08-27:21:22:01	91
48.84251	2.35549	1	2009-08-27:21:22:01	91
48.84296	2.35547	1	2009-08-27:21:22:01	91
48.8434	2.35552	1	2009-08-27:21:22:01	91
48.84381	2.3555	1	2009-08-27:21:22:01	91
48.84417	2.35527	1	2009-08-27:21:22:01	91
48.84459	2.35502	1	2009-08-27:21:22:01	91
48.84496	2.35481	1	2009-08-27:21:22:01	91
48.84534	2.35463	1	2009-08-27:21:22:01	91
48.84572	2.35476	1	2009-08-27:21:22:01	91
48.84617	2.35475	1	2009-08-27:21:22:01	91
48.84659	2.35459	1	2009-08-27:21:22:01	91
48.84685	2.35412	1	2009-08-27:21:22:01	91
48.84716	2.35369	1	2009-08-27:21:22:01	91
48.84743	2.3532	1	2009-08-27:21:22:01	91
48.84758	2.35265	1	2009-08-27:21:22:01	91
48.84757	2.35201	1	2009-08-27:21:22:01	91
48.84768	2.35143	1	2009-08-27:21:22:01	91
48.8479	2.35092	1	2009-08-27:21:22:01	91
48.84808	2.35034	1	2009-08-27:21:22:01	91
48.84848	2.35016	1	2009-08-27:21:22:01	91
48.84885	2.35001	1	2009-08-27:21:22:01	91
48.84926	2.35014	1	2009-08-27:21:22:01	91
48.84963	2.3504	1	2009-08-27:21:22:01	91
48.85003	2.35059	1	2009-08-27:21:22:01	91
48.85043	2.35089	1	2009-08-27:21:22:01	91
48.85081	2.35108	1	2009-08-27:21:22:01	91
48.85114	2.35132	1	2009-08-27:21:22:01	91
48.85153	2.35157	1	2009-08-27:21:22:01	91
48.85191	2.35185	1	2009-08-27:21:22:01	91
48.85227	2.35205	1	2009-08-27:21:22:01	91
48.85264	2.3523	1	2009-08-27:21:22:01	91
48.85276	2.35289	1	2009-08-27:21:22:01	91
48.85285	2.35346	1	2009-08-27:21:22:01	91
48.85319	2.35378	1	2009-08-27:21:22:01	91
48.85354	2.35409	1	2009-08-27:21:22:01	91
48.85389	2.35448	1	2009-08-27:21:22:01	91
48.85423	2.35481	1	2009-08-27:21:22:01	91
48.85455	2.35512	1	2009-08-27:21:22:01	91
48.85488	2.3555	1	2009-08-27:21:22:01	91
48.85526	2.3558	1	2009-08-27:21:22:01	91
48.85563	2.35603	1	2009-08-27:21:22:01	91
48.85599	2.3564	1	2009-08-27:21:22:01	91
48.85636	2.35669	1	2009-08-27:21:22:01	91
48.85657	2.35693	1	2009-08-27:21:22:01	91
48.85657	2.35695	1	2009-08-27:21:22:01	91
48.85658	2.35699	1	2009-08-27:21:22:01	91
48.85657	2.35701	1	2009-08-27:21:22:01	91
48.85657	2.35705	1	2009-08-27:21:22:01	91
48.85658	2.35707	1	2009-08-27:21:22:01	91
48.85658	2.3571	1	2009-08-27:21:22:01	91
48.85657	2.35713	1	2009-08-27:21:22:01	91
48.85655	2.35715	1	2009-08-27:21:22:01	91
48.85653	2.35716	1	2009-08-27:21:22:01	91
48.85651	2.35717	1	2009-08-27:21:22:01	91
48.85649	2.35718	1	2009-08-27:21:22:01	91
48.85648	2.35721	1	2009-08-27:21:22:01	91
48.85646	2.35724	1	2009-08-27:21:22:01	91
48.85645	2.35727	1	2009-08-27:21:22:01	91
48.85646	2.35729	1	2009-08-27:21:22:01	91
48.8565	2.35731	1	2009-08-27:21:22:01	91
48.85651	2.35734	1	2009-08-27:21:22:01	91
48.8565	2.35737	1	2009-08-27:21:22:01	91
48.8565	2.3574	1	2009-08-27:21:22:01	91
48.85651	2.35742	1	2009-08-27:21:22:01	91
48.85651	2.35745	1	2009-08-27:21:22:01	91
48.85657	2.3576	1	2009-08-27:21:22:01	91
48.8563	2.35717	1	2009-08-28:06:50:51	92
48.85651	2.35557	1	2009-08-28:06:50:51	92
48.85673	2.35413	1	2009-08-28:06:50:51	92
48.85713	2.35273	1	2009-08-28:06:50:51	92
48.85752	2.35114	1	2009-08-28:06:50:51	92
48.85733	2.35016	1	2009-08-28:06:50:51	92
48.85691	2.349	1	2009-08-28:06:50:51	92
48.85599	2.34833	1	2009-08-28:06:50:51	92
48.85483	2.34775	1	2009-08-28:06:50:51	92
48.85362	2.34719	1	2009-08-28:06:50:51	92
48.85231	2.34672	1	2009-08-28:06:50:51	92
48.85138	2.34583	1	2009-08-28:06:50:51	92
48.85067	2.34542	1	2009-08-28:06:50:51	92
48.84975	2.34494	1	2009-08-28:06:50:51	92
48.84885	2.34476	1	2009-08-28:06:50:51	92
48.84802	2.34419	1	2009-08-28:06:50:51	92
48.84718	2.3437	1	2009-08-28:06:50:51	92
48.84631	2.34329	1	2009-08-28:06:50:51	92
48.84544	2.34277	1	2009-08-28:06:50:51	92
48.84459	2.34231	1	2009-08-28:06:50:51	92
48.84372	2.342	1	2009-08-28:06:50:51	92
48.84292	2.34144	1	2009-08-28:06:50:51	92
48.84191	2.34131	1	2009-08-28:06:50:51	92
48.84091	2.34129	1	2009-08-28:06:50:51	92
48.84005	2.34063	1	2009-08-28:06:50:51	92
48.83917	2.3401	1	2009-08-28:06:50:51	92
48.83862	2.3395	1	2009-08-28:06:50:51	92
48.83775	2.33919	1	2009-08-28:06:50:51	92
48.83689	2.33898	1	2009-08-28:06:50:51	92
48.83615	2.33835	1	2009-08-28:06:50:51	92
48.83533	2.33766	1	2009-08-28:06:50:51	92
48.83457	2.33714	1	2009-08-28:06:50:51	92
48.83404	2.33663	1	2009-08-28:06:50:51	92
48.83359	2.33649	1	2009-08-28:06:50:51	92
48.83293	2.33585	1	2009-08-28:06:50:51	92
48.83205	2.33557	1	2009-08-28:06:50:51	92
48.83124	2.33508	1	2009-08-28:06:50:51	92
48.83043	2.33454	1	2009-08-28:06:50:51	92
48.83021	2.33344	1	2009-08-28:06:50:51	92
48.83012	2.33218	1	2009-08-28:06:50:51	92
48.82974	2.33135	1	2009-08-28:06:50:51	92
48.82961	2.33	1	2009-08-28:06:50:51	92
48.82957	2.32877	1	2009-08-28:06:50:51	92
48.829	2.32806	1	2009-08-28:06:50:51	92
48.82825	2.32758	1	2009-08-28:06:50:51	92
48.82754	2.32663	1	2009-08-28:06:50:51	92
48.82701	2.3255	1	2009-08-28:06:50:51	92
48.8266	2.32427	1	2009-08-28:06:50:51	92
48.82613	2.32313	1	2009-08-28:06:50:51	92
48.82573	2.32166	1	2009-08-28:06:50:51	92
48.82508	2.32079	1	2009-08-28:06:50:51	92
48.82469	2.31971	1	2009-08-28:06:50:51	92
48.82427	2.3186	1	2009-08-28:06:50:51	92
48.82384	2.31754	1	2009-08-28:06:50:51	92
48.82333	2.31633	1	2009-08-28:06:50:51	92
48.8229	2.31523	1	2009-08-28:06:50:51	92
48.82246	2.31428	1	2009-08-28:06:50:51	92
48.82174	2.31347	1	2009-08-28:06:50:51	92
48.82113	2.31252	1	2009-08-28:06:50:51	92
48.82039	2.31191	1	2009-08-28:06:50:51	92
48.81976	2.31124	1	2009-08-28:06:50:51	92
48.81921	2.31025	1	2009-08-28:06:50:51	92
48.81862	2.30923	1	2009-08-28:06:50:51	92
48.81793	2.30837	1	2009-08-28:06:50:51	92
48.81758	2.30795	1	2009-08-28:06:50:51	92
48.81713	2.3073	1	2009-08-28:06:50:51	92
48.81649	2.30653	1	2009-08-28:06:50:51	92
48.81608	2.30559	1	2009-08-28:06:50:51	92
48.81533	2.30506	1	2009-08-28:06:50:51	92
48.81483	2.30417	1	2009-08-28:06:50:51	92
48.8143	2.30321	1	2009-08-28:06:50:51	92
48.81358	2.30261	1	2009-08-28:06:50:51	92
48.81292	2.30187	1	2009-08-28:06:50:51	92
48.81221	2.30116	1	2009-08-28:06:50:51	92
48.81159	2.30028	1	2009-08-28:06:50:51	92
48.81094	2.29964	1	2009-08-28:06:50:51	92
48.81019	2.29913	1	2009-08-28:06:50:51	92
48.80959	2.29833	1	2009-08-28:06:50:51	92
48.80901	2.29749	1	2009-08-28:06:50:51	92
48.80847	2.29656	1	2009-08-28:06:50:51	92
48.80794	2.29597	1	2009-08-28:06:50:51	92
48.80746	2.29511	1	2009-08-28:06:50:51	92
48.80711	2.29394	1	2009-08-28:06:50:51	92
48.80666	2.29289	1	2009-08-28:06:50:51	92
48.80605	2.29205	1	2009-08-28:06:50:51	92
48.80555	2.29115	1	2009-08-28:06:50:51	92
48.80497	2.29036	1	2009-08-28:06:50:51	92
48.80449	2.28945	1	2009-08-28:06:50:51	92
48.80386	2.28875	1	2009-08-28:06:50:51	92
48.80321	2.2881	1	2009-08-28:06:50:51	92
48.80254	2.28736	1	2009-08-28:06:50:51	92
48.80192	2.28651	1	2009-08-28:06:50:51	92
48.80178	2.28514	1	2009-08-28:06:50:51	92
48.80121	2.2843	1	2009-08-28:06:50:51	92
48.80077	2.28329	1	2009-08-28:06:50:51	92
48.80015	2.2823	1	2009-08-28:06:50:51	92
48.79957	2.28134	1	2009-08-28:06:50:51	92
48.79893	2.28053	1	2009-08-28:06:50:51	92
48.79828	2.27964	1	2009-08-28:06:50:51	92
48.79779	2.27859	1	2009-08-28:06:50:51	92
48.79722	2.27779	1	2009-08-28:06:50:51	92
48.79659	2.27708	1	2009-08-28:06:50:51	92
48.79616	2.27606	1	2009-08-28:06:50:51	92
48.7957	2.27505	1	2009-08-28:06:50:51	92
48.79527	2.27404	1	2009-08-28:06:50:51	92
48.79488	2.273	1	2009-08-28:06:50:51	92
48.79438	2.27209	1	2009-08-28:06:50:51	92
48.79374	2.27131	1	2009-08-28:06:50:51	92
48.79323	2.27031	1	2009-08-28:06:50:51	92
48.79274	2.26927	1	2009-08-28:06:50:51	92
48.79232	2.26819	1	2009-08-28:06:50:51	92
48.79192	2.26715	1	2009-08-28:06:50:51	92
48.79151	2.26614	1	2009-08-28:06:50:51	92
48.79108	2.26512	1	2009-08-28:06:50:51	92
48.79065	2.26411	1	2009-08-28:06:50:51	92
48.79022	2.263	1	2009-08-28:06:50:51	92
48.78975	2.26198	1	2009-08-28:06:50:51	92
48.78935	2.26096	1	2009-08-28:06:50:51	92
48.78892	2.25986	1	2009-08-28:06:50:51	92
48.78848	2.25887	1	2009-08-28:06:50:51	92
48.78806	2.25772	1	2009-08-28:06:50:51	92
48.78762	2.25665	1	2009-08-28:06:50:51	92
48.7872	2.25563	1	2009-08-28:06:50:51	92
48.78679	2.25462	1	2009-08-28:06:50:51	92
48.78642	2.25357	1	2009-08-28:06:50:51	92
48.78598	2.25249	1	2009-08-28:06:50:51	92
48.78553	2.25144	1	2009-08-28:06:50:51	92
48.78527	2.25095	1	2009-08-28:06:50:51	92
48.78487	2.2499	1	2009-08-28:06:50:51	92
48.78441	2.24885	1	2009-08-28:06:50:51	92
48.78402	2.24779	1	2009-08-28:06:50:51	92
48.78363	2.24674	1	2009-08-28:06:50:51	92
48.78321	2.24568	1	2009-08-28:06:50:51	92
48.78275	2.24473	1	2009-08-28:06:50:51	92
48.78232	2.24365	1	2009-08-28:06:50:51	92
48.78189	2.24261	1	2009-08-28:06:50:51	92
48.78147	2.24159	1	2009-08-28:06:50:51	92
48.78103	2.24061	1	2009-08-28:06:50:51	92
48.78064	2.23962	1	2009-08-28:06:50:51	92
48.78022	2.23854	1	2009-08-28:06:50:51	92
48.77976	2.2375	1	2009-08-28:06:50:51	92
48.77934	2.23642	1	2009-08-28:06:50:51	92
48.77889	2.23534	1	2009-08-28:06:50:51	92
48.77845	2.23425	1	2009-08-28:06:50:51	92
48.77803	2.23325	1	2009-08-28:06:50:51	92
48.77759	2.23217	1	2009-08-28:06:50:51	92
48.77719	2.23114	1	2009-08-28:06:50:51	92
48.77687	2.23007	1	2009-08-28:06:50:51	92
48.77631	2.2291	1	2009-08-28:06:50:51	92
48.77556	2.22864	1	2009-08-28:06:50:51	92
48.77481	2.2287	1	2009-08-28:06:50:51	92
48.774	2.22883	1	2009-08-28:06:50:51	92
48.77324	2.22889	1	2009-08-28:06:50:51	92
48.77246	2.229	1	2009-08-28:06:50:51	92
48.77164	2.22913	1	2009-08-28:06:50:51	92
