colour	y	x	group	tooltip	showSelected1
#FFA500	48.781908297526	2.3258147798433	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.75695290327	2.3102224901101	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.74875804931	2.3207207141635	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.730280485815	2.3132939902039	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.72948996497	2.3038400608379	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.738637828397	2.2983820323129	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.733011078618	2.2802904545364	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.740090859412	2.274821276941	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.747508493238	2.2853936451259	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.755288275593	2.275033240625	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.761011671227	2.2593929492592	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.761102963541	2.2476645497167	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.766192980349	2.2329743918365	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.776101996393	2.2265538842831	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.785943206962	2.223319655228	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.788138691837	2.2115088216259	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.798400652391	2.2026391702069	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.797237542236	2.1836952927536	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.813808667803	2.1766702709493	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.813043649008	2.1605570086469	2	Hauts-de-Seine (92)	Dept. en IDF
